fulltimeemployees,auditrisk,boardrisk,compensationrisk,shareholderrightsrisk,overallrisk,payoutratio,beta,trailingpe,forwardpe,volume,regularmarketvolume,averagevolume,averagevolume10days,averagedailyvolume10day,bid,bidsize,asksize,marketcap,fiftytwoweeklow,fiftytwoweekhigh,pricetosalestrailing12months,twohundreddayaverage,trailingannualdividendrate,trailingannualdividendyield,enterprisevalue,profitmargins,floatshares,sharesoutstanding,sharesshort,sharesshortpriormonth,sharespercentsharesout,heldpercentinsiders,heldpercentinstitutions,shortratio,shortpercentoffloat,impliedsharesoutstanding,bookvalue,pricetobook,lastfiscalyearend,nextfiscalyearend,netincometocommon,trailingeps,forwardeps,enterprisetorevenue,enterprisetoebitda,52weekchange,targetmedianprice,recommendationmean,numberofanalystopinions,totalcash,totalcashpershare,ebitda,totaldebt,quickratio,currentratio,totalrevenue,debttoequity,revenuepershare,returnonassets,returnonequity,grossprofits,freecashflow,operatingcashflow,revenuegrowth,grossmargins,ebitdamargins,operatingmargins,regularmarketchangepercent,postmarketchangepercent,postmarketchange,regularmarketchange,epstrailingtwelvemonths,epsforward,epscurrentyear,priceepscurrentyear,fiftydayaveragechange,fiftydayaveragechangepercent,twohundreddayaveragechange,twohundreddayaveragechangepercent,averagedailyvolume3month,fiftytwoweeklowchange,fiftytwoweeklowchangepercent,fiftytwoweekhighchange,fiftytwoweekhighchangepercent,fiftytwoweekchangepercent,trailingpegratio,ticker,dividendrate,dividendyield,fiveyearavgdividendyield,earningsquarterlygrowth,lastdividendvalue,earningsgrowth,esg_risk_level,regularmarketdayrange_min,regularmarketdayrange_max,fiftytwoweekrange_min,fiftytwoweekrange_max
27000.0,3.0,1.0,8.0,2.0,2.0,0.1618,0.967,11.988673,5.788281,1405093.0,1405093.0,3531958.0,3381600.0,3381600.0,73.82,8.0,8.0,18069067776.0,65.93,120.0,1.7894055,102.10005,1.0,0.01320655,32889464832.0,0.15477,241758266.0,243880000.0,7437033.0,7818818.0,0.030299999,0.00956,0.94554,1.57,0.0305,243880000.0,90.676,0.81708497,1735603200.0,1767139200.0,1562791936.0,6.18,12.8,3.257,7.435,-0.26983345,90.0,2.36364,25.0,2896024064.0,11.875,4423721984.0,16940187648.0,0.561,0.944,10097805312.0,73.574,40.111,0.03233,0.07102,6348184064.0,3779338752.0,3558227968.0,-0.003,0.62867,0.43808997,0.23281999,-2.15267,-0.10527103,-0.0779953,-1.63,6.18,12.8,12.09616,6.125084,-10.457001,-0.1236827,-28.010056,-0.2743393,3531958.0,8.159996,0.12376757,-45.910004,-0.38258335,-26.983345,0.5641,GPN,1.0,1.35,0.73,-0.024,0.25,0.016,Medium,73.99,74.74,65.93,120.0
17600.0,9.0,5.0,5.0,2.0,3.0,0.65129995,0.282,22.556723,14.450875,6037524.0,6037524.0,9810825.0,8785190.0,8785190.0,107.29,2.0,2.0,133560762368.0,62.07,119.96,4.648017,94.6368,3.1,0.029042533,149717663744.0,0.20759001,1241341748.0,1243929984.0,23574395.0,21390611.0,0.0189,0.00124,0.89627,2.4,0.0189,1243929984.0,15.391,6.9761553,1735603200.0,1767139200.0,5965000192.0,4.76,7.43,5.21,10.909,0.6792306,116.0,1.86667,26.0,8711000064.0,7.003,13724000256.0,24952000512.0,1.061,1.369,28735000576.0,130.789,23.048,0.121429995,0.32654998,22496000000.0,9989000192.0,10366000128.0,-0.003,0.78288,0.47761002,0.38487998,0.5902238,-0.71715,-0.770004,0.6300049,4.76,7.43,7.98043,13.454163,1.6804047,0.015899433,12.7332,0.13454808,9810825.0,45.300003,0.7298212,-12.589996,-0.10495162,67.92306,0.2242,GILD,3.16,2.94,3.97,0.24962642369020502,0.79,0.22651258581235703,Medium,105.6,107.84,62.07,119.96
63000.0,9.0,9.0,7.0,6.0,8.0,0.6617,0.769,20.690165,14.9008255,978629.0,978629.0,1533748.0,1438920.0,1438920.0,124.86,8.0,9.0,17516685312.0,104.01,149.22,0.74320847,124.94305,4.03,0.031759795,23213105152.0,0.03605,138206721.0,138790000.0,4972860.0,4784914.0,0.0358,0.00337,0.88218004,3.02,0.036,138790000.0,32.063,3.936313,1735603200.0,1767139200.0,849574016.0,6.1,8.47,0.985,12.199,-0.10975522,130.0,2.38462,10.0,420447008.0,3.029,1902893056.0,6102282240.0,0.438,1.15,23569006592.0,136.683,169.504,0.04816,0.19131,8630130688.0,-12288375.0,892118016.0,0.014,0.36616,0.080740005,0.05865,-0.535897,1.4182719,1.7900009,-0.68,6.1,8.47,7.75454,16.275627,7.194397,0.06044919,1.2669525,0.01014024,1533748.0,22.199997,0.21344098,-23.010002,-0.15420187,-10.975522,1.5866,GPC,4.12,3.26,2.72,-0.219,1.03,-0.213,Low,124.57,126.6999,104.01,149.22
162000.0,6.0,8.0,10.0,4.0,10.0,0.067,1.363,6.800279,4.6064334,5390776.0,5390776.0,14884024.0,8140150.0,8140150.0,48.5,8.0,11.0,46812270592.0,38.96,61.24,0.2484095,49.23965,0.48,0.0097402595,163940253696.0,0.030840002,957781290.0,961435008.0,22410862.0,28839674.0,0.0233,0.00236,0.87628,1.48,0.026400002,961435008.0,66.638,0.73066413,1735603200.0,1767139200.0,7580000256.0,7.16,10.57,0.87,8.88,0.12996054,55.0,2.34483,27.0,19089000448.0,19.855,18460999680.0,134162997248.0,0.958,1.212,188447997952.0,201.974,175.586,0.02755,0.08557,22555000832.0,1306000000.0,23037999104.0,0.023,0.11969,0.097959995,0.07644,-1.19724,0.0,0.0,-0.59,7.16,10.57,9.37739,5.192276,1.4377975,0.03042816,-0.5496521,-0.011162794,14884024.0,9.73,0.24974333,-12.550003,-0.20493147,12.996054,1.5237,GM,0.6,1.23,4.06,-0.066,0.12,0.309,Medium,48.3121,49.165,38.96,61.24
34000.0,8.0,4.0,3.0,8.0,6.0,0.52529997,0.046,11.731868,11.357448,3804446.0,3804446.0,5991425.0,5145910.0,5145910.0,52.7,9.0,9.0,29230944256.0,52.39,75.9,1.4880116,63.90445,2.39,0.0448069,43146317824.0,0.13024999,545360848.0,547601024.0,28462833.0,29824520.0,0.051999997,0.00269,0.86419,5.71,0.0585,547601024.0,16.919,3.1550326,1716681600.0,1748217600.0,2558700032.0,4.55,4.7,2.196,10.259,-0.19946009,61.5,2.86957,22.0,521300000.0,0.952,4205700096.0,14187299840.0,0.294,0.667,19644299264.0,149.142,35.142,0.07201,0.26834,6949700096.0,1192574976.0,3170299904.0,-0.05,0.35377997,0.21409,0.16707,0.0749923,0.224801,0.119999,0.0400009,4.55,4.7,4.18137,12.766151,-3.6019974,-0.0632129,-10.524448,-0.16469039,5991425.0,0.9900017,0.018896768,-22.52,-0.2967062,-19.946009,3.4764,GIS,2.4,4.5,3.21,-0.066,0.6,-0.043,Medium,52.69,53.555,52.39,75.9
53000.0,9.0,7.0,10.0,2.0,9.0,0.2334,1.313,36.77567,44.42557,4227709.0,4227709.0,6000696.0,5409880.0,5409880.0,232.47,8.0,30.0,248244928512.0,150.2,237.3,6.256015,187.632,1.2,0.0052112737,256170147840.0,0.17628,1062600970.0,1066390016.0,12456295.0,12892152.0,0.0117,0.0017,0.80036,1.56,0.0117,1066390016.0,18.053,12.89481,1735603200.0,1767139200.0,6896999936.0,6.33,5.24,6.456,26.244,0.3810513,226.0,1.5,18.0,13004999680.0,12.195,9761000448.0,20714000384.0,0.727,1.075,39680999424.0,106.4,36.75,0.03718,0.27197,12650999808.0,2622874880.0,5224999936.0,0.109,0.31882,0.24599001,0.21975,1.09436,0.992316,2.31001,2.51999,6.33,5.24,5.55784,41.884975,29.7724,0.14664936,45.15799,0.24067317,6000696.0,82.59,0.54986686,-4.51001,-0.019005518,38.10513,8.6018,GE,1.44,0.62,0.4,0.285,0.36,0.314,High,228.0063,233.6919,150.2,237.3
110000.0,6.0,4.0,3.0,3.0,2.0,0.39970002,0.497,19.07986,17.086443,835856.0,835856.0,1536606.0,1023550.0,1023550.0,274.0,10.0,8.0,73741803520.0,239.2,316.9,1.4985734,278.424,5.76,0.020791972,83895738368.0,0.080819994,251161876.0,268396000.0,2377533.0,2727484.0,0.0089,0.00509,0.86968005,1.32,0.01,268396000.0,82.932,3.3129551,1735603200.0,1767139200.0,3976999936.0,14.4,16.08,1.705,14.2,-0.07597363,289.0,2.32,20.0,1242000000.0,4.634,5907999744.0,11507000320.0,0.729,1.339,49208000512.0,51.775,180.419,0.055999998,0.18228,7593999872.0,2482249984.0,4235000064.0,0.139,0.15432,0.12006,0.10529,-0.823015,-0.272975,-0.75,-2.28,14.4,16.08,14.92888,18.403927,3.7125854,0.013697687,-3.6740112,-0.013195741,1536606.0,35.550003,0.14862041,-42.149994,-0.13300724,-7.597363,2.0642,GD,6.0,2.18,2.27,0.244,1.5,0.271,High,273.2601,275.625,239.2,316.9
5389.0,1.0,9.0,8.0,10.0,9.0,0.0,1.731,21.561954,15.048721,540010.0,540010.0,871000.0,748680.0,748680.0,120.0,9.0,8.0,7299531776.0,99.5,195.94,1.6785618,148.64874,0.0,0.0,8536240640.0,0.07679,57381869.0,59081600.0,3715954.0,2471398.0,0.0627,0.017339999,0.90928,3.73,0.0731,59081600.0,41.794,2.956166,1735603200.0,1767139200.0,345550016.0,5.73,8.21,1.963,11.701,-0.18319452,151.5,2.0,20.0,187464000.0,3.173,729518016.0,1420365952.0,0.772,1.974,4348682240.0,57.434,73.256,0.0679,0.13798,1721233024.0,488257120.0,687555008.0,0.059,0.39581,0.16775998,0.08878,-0.258335,-0.08094383,-0.1000061,-0.32,5.73,8.21,7.39975,16.69651,2.7274017,0.022573605,-25.09874,-0.16884597,871000.0,24.050003,0.24170858,-72.39,-0.36944982,-18.319452,1.3104,GNRC,0.0,0.0,0.0,0.671,5.0,0.872,,121.69,124.42,99.5,195.94
3500.0,1.0,1.0,1.0,2.0,1.0,0.48540002,0.994,26.78641,11.261225,4625733.0,4625733.0,4498812.0,4749990.0,4749990.0,27.55,21.0,21.0,17112145920.0,22.74,31.72,4.348703,27.3342,0.5,0.018011527,24421138432.0,0.16341,525712902.0,620230016.0,16371746.0,16885565.0,0.026600001,0.09487,1.01343,3.98,0.0345,620230016.0,3.677,7.5033994,1743120000.0,1774656000.0,643000000.0,1.03,2.45,6.206,13.004,0.112051606,30.0,2.0,8.0,1006000000.0,1.622,1878000000.0,8314999808.0,0.445,0.506,3935000064.0,366.461,6.378,0.06736,0.29167998,3159000064.0,1312499968.0,1220999936.0,0.048,0.8028,0.47726002,0.44257,-0.6123922,1.30482,0.360001,-0.17000008,1.03,2.45,2.50242,11.025328,1.1145992,0.042099427,0.25580025,0.009358249,4498812.0,4.8500004,0.21328059,-4.129999,-0.13020174,11.20516,0.7981,GEN,0.5,1.81,2.19,0.084,0.125,0.106,Low,27.21,27.7754,22.74,31.72
76800.0,10.0,3.0,7.0,7.0,7.0,0.0359,1.0038104838709676,66.626976,67.3029,3568525.0,3568525.0,3965104.0,3199580.0,3199580.0,463.5,14.0,10.0,126748295168.0,150.01,469.8113,3.5496764,314.23004,0.5,0.001089752,121019162624.0,0.05422,272503507.0,272935008.0,6052865.0,5372855.0,0.0222,0.00059,0.78657997,1.43,0.0222,272935008.0,31.535,14.726178,1735603200.0,1767139200.0,1936000000.0,6.97,6.9,3.389,50.236,1.607614,412.0,1.75,29.0,7807000064.0,28.604,2408999936.0,1013000000.0,0.691,1.039,35706998784.0,10.474,129.726,0.01749,0.19641,6610999808.0,4210374912.0,4188000000.0,0.106,0.18515,0.06747,0.02826,1.21399,0.120588,0.559998,5.57001,6.97,6.9,6.73372,68.96486,105.57123,0.29421878,150.15997,0.47786638,3965104.0,314.38,2.095727,-5.421295,-0.011539304,160.7614,3.3741,GEV,1.0,0.22,0.0,0.24962642369020502,0.25,0.22651258581235703,,458.88,469.8113,150.01,469.8113
53000.0,9.0,6.0,6.0,5.0,6.0,0.026300002,1.377,14.529412,14.8094225,2486599.0,2486599.0,5013317.0,3762300.0,3762300.0,69.08,14.0,14.0,31667326976.0,57.65,94.8,1.5994408,82.33167,0.13,0.0018721197,38628327424.0,0.11026,456717391.0,457884992.0,6664767.0,8216543.0,0.0146,0.00273,0.86938006,0.99,0.019199999,457884992.0,20.066,3.4466264,1735603200.0,1767139200.0,2183000064.0,4.76,4.67,1.951,10.566,-0.12177777,85.5,1.66667,20.0,2454000128.0,5.359,3656000000.0,9184000000.0,0.673,0.977,19798999040.0,97.515,43.395,0.05867,0.26444,8316000256.0,1576875008.0,1782000000.0,0.027,0.42001998,0.18466,0.14779,-0.40322402,1.64835,1.14,-0.27999878,4.76,4.67,4.04741,17.087471,-2.144394,-0.030073795,-13.171669,-0.15998301,5013317.0,11.510002,0.1996531,-25.64,-0.27046412,-12.177777,2.3119,GEHC,0.14,0.2,0.0,0.508,0.035,0.519,,68.44,69.36,57.65,94.8
21107.0,1.0,6.0,3.0,2.0,2.0,0.0,1.239,27.329174,33.23427,440448.0,440448.0,678369.0,449410.0,449410.0,370.0,11.0,8.0,33739206656.0,366.05,584.01,5.331215,486.2865,0.0,0.0,34530074624.0,0.19816,74595586.0,76966896.0,1721489.0,1947508.0,0.0223,0.0295,0.97099996,2.31,0.025899999,76966896.0,19.355,22.64841,1735603200.0,1767139200.0,1254109056.0,16.04,13.19,5.456,26.29,0.008419633,482.5,2.45455,10.0,2093124992.0,27.195,1313431040.0,2883974912.0,0.956,1.09,6328614912.0,192.54,81.618,0.09032,1.13185,4290003968.0,1007795904.0,1609597952.0,0.042,0.67787004,0.20753999,0.18120001,-1.19461,0.0,0.0,-5.30002,16.04,13.19,12.46544,35.166027,14.941772,0.03528845,-47.926514,-0.09855612,678369.0,72.31,0.19754133,-145.65002,-0.24939646,0.8419633,3.274436165048544,IT,0.0,0.0,0.0,0.002,1.195,0.015,Low,436.96,441.14,366.05,584.01
21800.0,7.0,9.0,8.0,7.0,9.0,0.3953,0.999,26.46306,26.888739,535860.0,535860.0,1060696.0,690900.0,690900.0,199.87,8.0,8.0,38621798400.0,158.38,246.5,5.987548,197.92285,0.0,0.0,36125814784.0,0.22761999,175166515.0,192540992.0,2400076.0,2986043.0,0.0125,0.15434,0.57369,1.96,0.0147,192540992.0,42.444,4.7259917,1735344000.0,1766880000.0,1468243968.0,7.58,7.46,5.601,19.963,0.23516011,195.67,3.0,8.0,2674510080.0,13.891,1809616000.0,178435008.0,2.615,4.095,6450353152.0,2.181,33.557,0.1105,0.19036,3778960896.0,901582016.0,1417954048.0,0.111,0.58585,0.28055,0.21681,-0.491123,-1.071835,-2.149994,-0.990005,7.58,7.46,7.95371,25.219677,1.5709991,0.007893714,2.6671448,0.013475679,1060696.0,42.20999,0.26651087,-45.910004,-0.18624748,23.51601,2.6857,GRMN,3.6,1.79,2.22,0.206,0.75,0.203,Medium,197.55,201.9929,158.38,246.5
28500.0,6.0,6.0,2.0,4.0,4.0,0.4918,1.646,31.983606,18.064814,15259298.0,15259298.0,17751598.0,11920030.0,11920030.0,39.0,13.0,8.0,56040521728.0,27.66,53.89,2.2540634,40.93155,0.6,0.01591512,72585535488.0,0.07111,1427324535.0,1436199936.0,22543954.0,27865887.0,0.015700001,0.00661,0.8634,1.02,0.015800001,1436199936.0,12.309,3.1700382,1735603200.0,1767139200.0,1760999936.0,1.22,2.16,2.92,7.998,-0.27242213,45.0,2.0,19.0,4384999936.0,3.053,9075999744.0,9404000256.0,0.958,2.322,24861999104.0,32.19,17.283,0.07496,0.14062001,9562000384.0,1922749952.0,6321999872.0,-0.094,0.38459998,0.36506,0.22748,3.50133,0.153771,0.0600014,1.32,1.22,2.16,1.55176,25.145641,2.0677986,0.05595874,-1.9115486,-0.046701107,17751598.0,11.360001,0.4107014,-14.869999,-0.27593243,-27.242214,4.4361,FCX,0.6,1.54,3.73,-0.256,0.15,-0.25,High,37.22,39.07,27.66,53.89
10000.0,10.0,5.0,7.0,3.0,7.0,1.8261,1.419,31.173914,8.273077,3287913.0,3287913.0,4788704.0,4670130.0,4670130.0,21.08,18.0,31.0,11303956480.0,16.25,24.37,1.2997385,20.3913,1.26,0.058306336,15042462720.0,0.046490002,310388642.0,525520992.0,26736843.0,31294634.0,0.0509,0.47449002,0.48726,5.01,0.1304,525520992.0,23.498,0.9153971,1727654400.0,1759190400.0,358300000.0,0.69,2.6,1.73,9.023,-0.06762028,20.0,3.36364,11.0,2753999872.0,5.241,1667100032.0,3660499968.0,1.642,6.576,8697100288.0,24.117,16.811,0.02224,0.02799,3294799872.0,-97662496.0,891299968.0,-0.019,0.37884,0.19168,0.09979,-0.46275,1.98419,0.4268,-0.1,0.69,2.6,2.03567,10.5665455,1.9466,0.09950213,1.1187,0.05486163,4788704.0,5.26,0.32369232,-2.8600006,-0.117357425,-6.7620277,0.495,BEN,1.28,5.95,4.68,0.219,0.32,0.152,Low,21.21,21.605,16.25,24.37
10200.0,1.0,1.0,3.0,2.0,5.350806451612903,0.1337,0.522,12.482674,21.459576,893177.0,893177.0,1315533.0,1309210.0,1309210.0,50.36,2.0,2.0,23660949504.0,30.51,55.0,1.469168,44.513474,0.54,0.010690953,26306244608.0,0.1158,343207050.0,235580992.0,4482075.0,3113872.0,0.0099,0.43964002,0.55745,3.15,0.034,469184000.0,25.582,1.9713079,1719705600.0,1751241600.0,1864999936.0,4.04,2.35,1.633,7.687,0.62206495,236.75504024144868,2.1554293865030676,20.0,4815000064.0,10.709,3422000128.0,8106999808.0,2.262,2.453,16104999936.0,68.321,35.068,0.083950005,0.16621,5561999872.0,2049874944.0,2710000128.0,0.268,0.34535998,0.21248,0.17387,-0.15838055,-0.832842,-0.420002,-0.07999802,4.04,2.35,9.96701241935484,22.56328395342742,2.3366013,0.048584655,5.916527,0.1329154,1315533.0,19.92,0.6529007,-4.5699997,-0.0830909,62.206493,5.5205,FOX,0.54,1.07,1.51,-0.48,0.27,-0.464,,49.822,50.52,30.51,55.0
10200.0,3.0,10.0,7.0,10.0,10.0,0.1337,0.522,13.623763,14.756032,2907080.0,2907080.0,4400224.0,4680680.0,4680680.0,50.38,2.0,2.0,23660982272.0,32.76,58.74,1.46917,47.6959,0.54,0.009821754,28378984448.0,0.1158,343207050.0,214036992.0,15222109.0,15661255.0,0.0336,0.0112,1.11384,3.38,0.081199996,458323008.0,25.582,2.1515129,1719705600.0,1751241600.0,1864999936.0,4.04,3.73,1.762,8.293,0.6429851,58.0,2.40909,20.0,4815000064.0,10.709,3422000128.0,8106999808.0,2.262,2.453,16104999936.0,68.321,35.068,0.083950005,0.16621,5561999872.0,2049874944.0,2710000128.0,0.268,0.34535998,0.21248,0.17387,0.10913309,-0.981106,-0.540001,0.060001373,4.04,3.73,4.50018,12.230622,3.1543999,0.060795285,7.344101,0.15397762,4400224.0,22.280003,0.6800978,-3.7000008,-0.06298946,64.29851,6.0252,FOXA,0.54,0.98,1.42,-0.48,0.27,-0.464,,54.3477,55.09,32.76,58.74
18000.0,4.0,1.0,9.0,7.0,5.0,0.14039999,1.158,30.557016,16.707434,3294627.0,3294627.0,3169079.0,3449990.0,3449990.0,66.74,14.0,8.0,23679578112.0,60.385,83.32,3.8307173,74.645,0.24,0.00342124,26823798784.0,0.129,338536345.0,339881984.0,6976728.0,6910375.0,0.020499999,0.0028400002,1.0050399,2.24,0.0271,339881984.0,30.116,2.3133883,1735603200.0,1767139200.0,797400000.0,2.28,4.17,4.339,15.972,-0.06558478,82.0,2.14286,19.0,892099968.0,2.625,1679399936.0,4029400064.0,0.717,0.992,6181499904.0,39.337,17.837,0.041020002,0.07695,3707699968.0,1302475008.0,1511800064.0,-0.033,0.59981,0.27168,0.15845999,-0.684253,0.0,0.0,-0.480003,2.28,4.17,3.8782,17.96452,-0.34600067,-0.0049417373,-4.9749985,-0.06664879,3169079.0,9.285,0.15376335,-13.650002,-0.16382623,-6.558478,1.0166,FTV,0.32,0.46,0.41,-0.171,0.08,-0.138,High,68.95,70.0875,60.385,83.32
14556.0,2.0,8.0,7.0,5.0,6.0,0.0,1.168,42.452675,42.804977,3769215.0,3769215.0,5139309.0,4521380.0,4521380.0,103.06,10.0,10.0,78960320512.0,54.57,114.82,12.855381,92.076,0.0,0.0,75256365056.0,0.30597,646822830.0,765416000.0,20524900.0,21809409.0,0.026700001,0.16966999,0.71511,3.66,0.0323,765416000.0,2.552,40.4232,1735603200.0,1767139200.0,1879299968.0,2.43,2.41,12.252,36.6,0.73523974,108.0,2.53333,38.0,4780499968.0,6.246,2056199936.0,1076499968.0,1.259,1.363,6142199808.0,54.842,8.02,0.13325,2.05906,4996199936.0,1964999936.0,2291000064.0,0.138,0.81342006,0.33477002,0.29064,-0.44392884,-0.184182,-0.190002,-0.45999908,2.43,2.41,2.48902,41.44603,3.767601,0.037906326,11.084007,0.120378904,5139309.0,48.590004,0.8904161,-11.659996,-0.10155022,73.52397,2.8804,FTNT,0.0,0.0,0.0,0.448,0.0,0.436,Low,101.58,103.53,54.57,114.82
170000.0,10.0,10.0,8.0,10.0,10.0,0.6,1.547,8.288,5.9199996,80200023.0,80200023.0,128755741.0,79108970.0,79108970.0,10.36,460.0,460.0,41197056000.0,8.44,14.85,0.22527564,10.27555,0.6,0.057471268,172011044864.0,0.02744,3868426482.0,3905700096.0,151910578.0,190092418.0,0.0382,0.00294,0.62131,1.02,0.0435,3976549888.0,11.225,0.9229398,1735603200.0,1767139200.0,5017999872.0,1.25,1.75,0.941,16.979,-0.113013685,10.0,3.04,23.0,26993999872.0,6.788,10131000320.0,157782999040.0,0.924,1.132,182873997312.0,353.298,46.003,0.00981,0.11497,14753000448.0,1385500032.0,17717000192.0,-0.05,0.08067001,0.0554,0.00969,-0.766283,0.0965273,0.0100002,-0.0799999,1.25,1.75,1.10695,9.359049,0.34179974,0.034117877,0.08444977,0.008218516,128755741.0,1.9200001,0.22748818,-4.4900007,-0.30235693,-11.301369,4.0249,F,0.75,7.24,5.76,-0.646,0.15,-0.64,Medium,10.29,10.41,8.44,14.85
5700.0,1.0,4.0,10.0,3.0,6.0,0.7557,0.817,12.4495125,8.201717,1148971.0,1148971.0,2950816.0,1801840.0,1801840.0,37.91,12.0,8.0,4774022144.0,32.83,68.55,1.1588839,51.3141,2.32,0.06103657,8628030464.0,0.07969,123938682.0,124909000.0,5878884.0,6886697.0,0.0471,0.00918,0.92134005,2.7,0.0533,124909000.0,35.081,1.0894786,1735603200.0,1767139200.0,383400000.0,3.07,4.66,2.094,11.198,-0.39227223,45.11,2.45,19.0,315300000.0,2.524,770499968.0,4139699968.0,0.973,1.536,4119500032.0,93.837,32.946,0.03134,0.088149995,1625900032.0,456400000.0,277200000.0,-0.138,0.39468,0.18704,0.09603,0.552494,-0.549458,-0.210003,0.210003,3.07,4.66,3.39092,11.271278,-1.0641975,-0.02708971,-13.094097,-0.25517544,2950816.0,5.3899994,0.16417907,-30.330002,-0.44245076,-39.227222,0.5954,FMC,2.32,6.07,2.61,0.24962642369020502,0.58,0.22651258581235703,High,37.46,38.33,32.83,68.55
38000.0,4.0,8.0,2.0,1.0,1.0,0.0,0.972,28.151943,15.636899,8355677.0,8355677.0,4467687.0,7711690.0,7711690.0,156.71,10.0,10.0,88343511040.0,146.25,238.59,4.267184,199.8499,0.0,0.0,116218486784.0,0.15684,550120329.0,554433984.0,6884233.0,9018357.0,0.0124,0.0070700003,0.94094,1.52,0.0125,554433984.0,46.554,3.4226918,1735603200.0,1767139200.0,3247000064.0,5.66,10.19,5.614,12.685,0.07357502,232.5,1.64865,34.0,1176999936.0,2.123,9162000384.0,28415000576.0,0.236,1.099,20703000576.0,107.142,36.238,0.04385,0.116780005,12622000128.0,4073125120.0,6448000000.0,0.051,0.60967,0.44254002,0.26803,-1.23962,1.0418,1.66,-2.0,5.66,10.19,10.21597,15.597148,-38.55301,-0.19481744,-40.509903,-0.20270164,4467687.0,13.089996,0.08950425,-79.25,-0.3321598,7.357502,0.7351,FI,0.0,0.0,0.0,0.158,0.0,0.218,Low,158.565,160.9452,146.25,238.59
12294.0,6.0,4.0,8.0,3.0,5.0,0.9043,0.397,22.398937,14.570934,4250831.0,4250831.0,5978233.0,4464840.0,4464840.0,40.92,8.0,10.0,24304037888.0,37.58,44.97,1.7657685,41.5119,1.7,0.04048583,50253049856.0,0.07883,546561192.0,577155968.0,15313350.0,11962406.0,0.026500002,0.00137,0.90276,2.61,0.0354,577155968.0,21.774,1.9339579,1735603200.0,1767139200.0,1084999936.0,1.88,2.89,3.651,10.994,0.08558905,44.0,2.38889,15.0,132000000.0,0.229,4570999808.0,24785999872.0,0.284,0.416,13763999744.0,178.805,23.906,0.02962,0.09274,9555000320.0,-1061875008.0,3568000000.0,0.145,0.6942,0.3321,0.20743999,0.28578,0.23746966,0.099998474,0.119999,1.88,2.89,2.52915,16.649862,0.9319992,0.022633426,0.59809875,0.014407886,5978233.0,4.529999,0.1205428,-2.8600006,-0.06359797,8.558905,1.2803,FE,1.78,4.23,4.2,0.423,0.445,0.409,Medium,41.51,42.44,37.58,44.97
8100.0,3.0,9.0,8.0,7.0,8.0,0.0,1.464,13.456244,7.5925217,3562490.0,3562490.0,4625198.0,8532190.0,8532190.0,158.01,5.0,5.0,16985305088.0,116.56,306.77,3.9902058,180.8309,0.0,0.0,16725012480.0,0.29716998,101287048.0,107244000.0,11030785.0,8999715.0,0.1029,0.05567,0.97398,2.54,0.1322,107244000.0,76.343,2.0745845,1735603200.0,1767139200.0,1264962944.0,11.77,20.86,3.929,9.131,-0.43468016,200.0,1.73684,35.0,890760000.0,8.306,1831742976.0,630392000.0,1.194,1.929,4256749056.0,7.7,39.757,0.07502,0.16766001,1856263936.0,-820771968.0,342294016.0,0.064,0.43608,0.43032002,0.26196,1.2983682,-0.018941,-0.0299988,2.0299988,11.77,20.86,15.40983,10.277855,20.143799,0.14572014,-22.450897,-0.1241541,4625198.0,41.820007,0.35878524,-148.38998,-0.4837174,-43.468018,0.3815,FSLR,0.0,0.0,0.0,-0.114,0.0,-0.114,,152.66,161.62,116.56,306.77
18786.0,5.0,9.0,3.0,10.0,9.0,0.4635,0.914,11.809524,10.191781,2975061.0,2975061.0,5048041.0,3617000.0,3617000.0,35.47,1.0,1.0,24830701568.0,32.25,49.07,3.1403444,41.827,1.46,0.038922958,43296710656.0,0.29202,664234819.0,667491968.0,19243243.0,19393673.0,0.028800001,0.00411,0.86202,3.18,0.033299997,667491968.0,27.406,1.357367,1735603200.0,1767139200.0,2152999936.0,3.15,3.65,5.476,18.22890170940171,0.014176607,43.0,2.04167,22.0,6358000128.0,9.525,7307376581.197453,22708000768.0,1.0957666666666668,1.615925,7906999808.0,143.13962443438913,11.654,0.01081,0.11715,7906999808.0,3298284917.769556,3671000064.0,-0.022,0.0,0.0,0.33367002,-0.8264398,-0.537636,-0.200001,-0.30999756,3.15,3.65,3.53804,10.514297,0.0286026,0.00076947873,-4.626999,-0.1106223,5048041.0,4.950001,0.1534884,-11.869999,-0.24189931,1.4176607,2.4135,FITB,1.48,3.98,3.73,-0.01,0.37,0.014,Low,36.686,37.375,32.25,49.07
